a,seed,step,w2,dL_dw2,loss
1.5,3,1550,3.1233749389648438,-0.007723051123321056,0.29321587085723877
1.5,3,1560,3.1430695056915283,-0.007678595371544361,0.29213032126426697
1.5,3,1570,3.1627707481384277,-0.0076358141377568245,0.29104870557785034
1.5,3,1580,3.1824798583984375,-0.0075918277725577354,0.2899709641933441
1.5,3,1590,3.202195644378662,-0.007549191825091839,0.28889715671539307
1.5,3,1600,3.2219185829162598,-0.007506177760660648,0.28782719373703003
1.5,3,1610,3.2416481971740723,-0.007463991641998291,0.2867610454559326
1.5,3,1620,3.2613844871520996,-0.00742186326533556,0.285698801279068
1.5,3,1630,3.281127452850342,-0.007379782386124134,0.2846404016017914
1.5,3,1640,3.3008768558502197,-0.007338415831327438,0.283585786819458
1.5,3,1650,3.320632219314575,-0.0072975242510437965,0.28253498673439026
1.5,3,1660,3.3403942584991455,-0.007256007753312588,0.28148794174194336
1.5,3,1670,3.3601620197296143,-0.007216011174023151,0.2804447412490845
1.5,3,1680,3.3799359798431396,-0.007174803875386715,0.27940526604652405
1.5,3,1690,3.3997156620025635,-0.007135380059480667,0.2783695161342621
1.5,3,1700,3.4195010662078857,-0.007095363922417164,0.27733758091926575
1.5,3,1710,3.4392919540405273,-0.007055506110191345,0.27630940079689026
1.5,3,1720,3.459088087081909,-0.007016388699412346,0.27528488636016846
1.5,3,1730,3.4788897037506104,-0.006977688521146774,0.27426406741142273
1.5,3,1740,3.4986965656280518,-0.00693891104310751,0.27324700355529785
1.5,3,1750,3.5185084342956543,-0.006900215521454811,0.2722335755825043
1.5,3,1760,3.538325309753418,-0.00686193723231554,0.27122384309768677
1.5,3,1770,3.5581469535827637,-0.006823974661529064,0.27021777629852295
1.5,3,1780,3.5779733657836914,-0.006786230020225048,0.26921534538269043
1.5,3,1790,3.597804069519043,-0.0067488281056284904,0.268216609954834
1.5,3,1800,3.6176393032073975,-0.006711788475513458,0.26722148060798645
1.5,3,1810,3.637479066848755,-0.0066746920347213745,0.2662299573421478
1.5,3,1820,3.6573233604431152,-0.00663724634796381,0.2652420699596405
1.5,3,1830,3.677170991897583,-0.006600862368941307,0.2642577886581421
1.5,3,1840,3.6970229148864746,-0.006564673967659473,0.2632770836353302
1.5,3,1850,3.716878890991211,-0.006528966128826141,0.26229992508888245
1.5,3,1860,3.736738443374634,-0.006492931395769119,0.261326402425766
1.5,3,1870,3.7566020488739014,-0.0064563630148768425,0.2603563964366913
1.5,3,1880,3.776468276977539,-0.0064222440123558044,0.2593899667263031
1.5,3,1890,3.7963385581970215,-0.006386669352650642,0.25842705368995667
1.5,3,1900,3.8162121772766113,-0.006351671181619167,0.25746768712997437
1.5,3,1910,3.8360891342163086,-0.006316706538200378,0.2565118074417114
1.5,3,1920,3.855968713760376,-0.006282249465584755,0.2555594742298126
1.5,3,1930,3.8758511543273926,-0.006248512305319309,0.2546106278896332
1.5,3,1940,3.8957371711730957,-0.0062141017988324165,0.2536652386188507
1.5,3,1950,3.915626049041748,-0.006179190240800381,0.2527233958244324
1.5,3,1960,3.935516357421875,-0.006147428415715694,0.25178495049476624
1.5,3,1970,3.955411434173584,-0.006111971102654934,0.25084999203681946
1.5,3,1980,3.975306510925293,-0.006079748272895813,0.24991850554943085
1.5,3,1990,3.9952051639556885,-0.0060475533828139305,0.24899040162563324
1.5,3,1999,4.01311731338501,-0.0060162851586937904,0.2481580525636673
1.5,4,0,0.8170863389968872,-0.08260782063007355,0.7868742346763611
1.5,4,10,0.7259292006492615,-0.007888639345765114,0.7270768880844116
1.5,4,20,0.6830933690071106,0.009918635711073875,0.703202486038208
1.5,4,30,0.6862726211547852,0.006291679106652737,0.6948854327201843
1.5,4,40,0.7010538578033447,-0.001189210917800665,0.6931643486022949
1.5,4,50,0.7025645971298218,-0.0053908079862594604,0.6934943199157715
1.5,4,60,0.6880367398262024,-0.003678804263472557,0.6932904720306396
1.5,4,70,0.6713914275169373,-0.0008422830142080784,0.6931583881378174
1.5,4,80,0.6624854803085327,0.000734168104827404,0.6931536793708801
1.5,4,90,0.6617375612258911,0.0008171643130481243,0.6931542754173279
1.5,4,100,0.664412260055542,0.0002446235157549381,0.6931471228599548
1.5,4,110,0.6663017868995667,-0.00015762588009238243,0.6931467652320862
1.5,4,120,0.6663674712181091,-0.00017056893557310104,0.6931466460227966
1.5,4,130,0.6656906008720398,-3.4572090953588486e-05,0.6931463479995728
1.5,4,140,0.665297269821167,4.030903801321983e-05,0.6931463479995728
1.5,4,150,0.6653344035148621,3.25092114508152e-05,0.6931463479995728
1.5,4,160,0.6654965281486511,1.4333054423332214e-06,0.6931463479995728
1.5,4,170,0.6655606031417847,-1.1447351425886154e-05,0.6931463479995728
1.5,4,180,0.665528416633606,-5.077570676803589e-06,0.6931463479995728
1.5,4,190,0.6654924154281616,2.5872141122817993e-06,0.6931463479995728
1.5,4,200,0.6654927134513855,2.7762725949287415e-06,0.6931463479995728
1.5,4,210,0.6655072569847107,7.82310962677002e-08,0.6931463479995728
1.5,4,220,0.6655130386352539,-7.497146725654602e-07,0.6931463479995728
1.5,4,230,0.6655112504959106,-8.800998330116272e-08,0.6931463479995728
1.5,4,240,0.6655102372169495,3.888271749019623e-07,0.6931463479995728
1.5,4,250,0.6655122637748718,2.966262400150299e-07,0.6931464672088623
1.5,4,260,0.6655148863792419,8.754432201385498e-08,0.6931463479995728
1.5,4,270,0.6655164361000061,8.149072527885437e-08,0.6931463479995728
1.5,4,280,0.6655176281929016,1.5972182154655457e-07,0.6931463479995728
1.5,4,290,0.6655192375183105,1.6437843441963196e-07,0.6931463479995728
1.5,4,300,0.6655210256576538,1.3597309589385986e-07,0.6931463479995728
1.5,4,310,0.6655228137969971,1.2898817658424377e-07,0.6931463479995728
1.5,4,320,0.6655246019363403,1.4435499906539917e-07,0.6931463479995728
1.5,4,330,0.6655263900756836,1.3597309589385986e-07,0.6931463479995728
1.5,4,340,0.6655281782150269,1.3364478945732117e-07,0.6931463479995728
1.5,4,350,0.6655299663543701,1.3783574104309082e-07,0.6931463479995728
1.5,4,360,0.6655317544937134,1.4202669262886047e-07,0.6931463479995728
1.5,4,370,0.6655335426330566,1.387670636177063e-07,0.6931463479995728
1.5,4,380,0.6655353307723999,1.4528632164001465e-07,0.6931463479995728
1.5,4,390,0.6655371189117432,1.471489667892456e-07,0.6931463479995728
1.5,4,400,0.6655389070510864,1.5133991837501526e-07,0.6931463479995728
1.5,4,410,0.6655406951904297,1.4761462807655334e-07,0.6931463479995728
1.5,4,420,0.665542483329773,1.5459954738616943e-07,0.6931463479995728
1.5,4,430,0.6655446887016296,1.424923539161682e-07,0.6931463479995728
1.5,4,440,0.6655470132827759,1.41095370054245e-07,0.6931463479995728
1.5,4,450,0.6655492186546326,1.364387571811676e-07,0.6931463479995728
1.5,4,460,0.6655513644218445,1.387670636177063e-07,0.6931463479995728
1.5,4,470,0.6655536890029907,1.3737007975578308e-07,0.6931463479995728
1.5,4,480,0.6655559539794922,1.424923539161682e-07,0.6931463479995728
1.5,4,490,0.6655583381652832,1.3737007975578308e-07,0.6931463479995728
1.5,4,500,0.6655607223510742,1.4388933777809143e-07,0.6931463479995728
1.5,4,510,0.6655631065368652,1.4016404747962952e-07,0.6931463479995728
1.5,4,520,0.6655654907226562,1.4202669262886047e-07,0.6931463479995728
1.5,4,530,0.6655678749084473,1.4156103134155273e-07,0.6931463479995728
1.5,4,540,0.6655702590942383,1.4621764421463013e-07,0.6931463479995728
1.5,4,550,0.6655726432800293,1.5320256352424622e-07,0.6931463479995728
1.5,4,560,0.6655750274658203,1.4994293451309204e-07,0.6931463479995728
1.5,4,570,0.6655774116516113,1.4901161193847656e-07,0.6931463479995728
1.5,4,580,0.6655797958374023,1.4854595065116882e-07,0.6931463479995728
1.5,4,590,0.6655821800231934,1.5133991837501526e-07,0.6931463479995728
1.5,4,600,0.6655845642089844,1.5133991837501526e-07,0.6931463479995728
1.5,4,610,0.6655871272087097,1.424923539161682e-07,0.6931463479995728
1.5,4,620,0.6655898690223694,1.4808028936386108e-07,0.6931463479995728
1.5,4,630,0.6655926704406738,1.4854595065116882e-07,0.6931463479995728
1.5,4,640,0.665595531463623,1.4388933777809143e-07,0.6931463479995728
1.5,4,650,0.6655982732772827,1.4156103134155273e-07,0.6931463479995728
1.5,4,660,0.6656010150909424,1.4528632164001465e-07,0.6931463479995728
1.5,4,670,0.6656039953231812,1.387670636177063e-07,0.6931463479995728
1.5,4,680,0.6656069755554199,1.434236764907837e-07,0.6931463479995728
1.5,4,690,0.6656099557876587,1.51805579662323e-07,0.6931463479995728
1.5,4,700,0.6656129360198975,1.4668330550193787e-07,0.6931463479995728
1.5,4,710,0.6656159162521362,1.4528632164001465e-07,0.6931463479995728
1.5,4,720,0.665618896484375,1.4668330550193787e-07,0.6931463479995728
1.5,4,730,0.6656218767166138,1.457519829273224e-07,0.6931463479995728
1.5,4,740,0.6656248569488525,1.4808028936386108e-07,0.6931463479995728
1.5,4,750,0.6656278371810913,1.4761462807655334e-07,0.6931463479995728
1.5,4,760,0.6656308174133301,1.4761462807655334e-07,0.6931463479995728
1.5,4,770,0.6656337976455688,1.5227124094963074e-07,0.6931463479995728
1.5,4,780,0.6656367778778076,1.4761462807655334e-07,0.6931463479995728
1.5,4,790,0.6656397581100464,1.494772732257843e-07,0.6931463479995728
1.5,4,800,0.6656427383422852,1.4854595065116882e-07,0.6931463479995728
1.5,4,810,0.6656457185745239,1.471489667892456e-07,0.6931463479995728
1.5,4,820,0.6656487584114075,1.471489667892456e-07,0.6931463479995728
1.5,4,830,0.6656520962715149,1.457519829273224e-07,0.6931463479995728
1.5,4,840,0.6656554341316223,1.471489667892456e-07,0.6931463479995728
1.5,4,850,0.6656588912010193,1.3969838619232178e-07,0.6931463479995728
1.5,4,860,0.6656622886657715,1.4621764421463013e-07,0.6931463479995728
1.5,4,870,0.665665864944458,1.448206603527069e-07,0.6931463479995728
1.5,4,880,0.6656694412231445,1.448206603527069e-07,0.6931463479995728
1.5,4,890,0.665673017501831,1.424923539161682e-07,0.6931463479995728
1.5,4,900,0.6656765937805176,1.4528632164001465e-07,0.6931463479995728
1.5,4,910,0.6656801700592041,1.5273690223693848e-07,0.6931463479995728
1.5,4,920,0.6656837463378906,1.4621764421463013e-07,0.6931463479995728
1.5,4,930,0.6656873226165771,1.4994293451309204e-07,0.6931463479995728
1.5,4,940,0.6656908988952637,1.4435499906539917e-07,0.6931463479995728
1.5,4,950,0.6656944751739502,1.457519829273224e-07,0.6931463479995728
1.5,4,960,0.6656980514526367,1.448206603527069e-07,0.6931463479995728
1.5,4,970,0.6657016277313232,1.4668330550193787e-07,0.6931463479995728
1.5,4,980,0.6657052040100098,1.5133991837501526e-07,0.6931463479995728
1.5,4,990,0.6657087802886963,1.471489667892456e-07,0.6931463479995728
1.5,4,1000,0.6657123565673828,1.4156103134155273e-07,0.6931463479995728
1.5,4,1010,0.6657159328460693,1.4202669262886047e-07,0.6931463479995728
1.5,4,1020,0.6657195091247559,1.4388933777809143e-07,0.6931463479995728
1.5,4,1030,0.6657230854034424,1.424923539161682e-07,0.6931463479995728
1.5,4,1040,0.6657266616821289,1.51805579662323e-07,0.6931463479995728
1.5,4,1050,0.6657305359840393,1.494772732257843e-07,0.6931463479995728
1.5,4,1060,0.6657344698905945,1.41095370054245e-07,0.6931463479995728
1.5,4,1070,0.665738582611084,1.4202669262886047e-07,0.6931463479995728
1.5,4,1080,0.6657427549362183,1.4295801520347595e-07,0.6931463479995728
1.5,4,1090,0.6657469272613525,1.41095370054245e-07,0.6931463479995728
1.5,4,1100,0.6657510995864868,1.4156103134155273e-07,0.6931463479995728
1.5,4,1110,0.6657552719116211,1.4156103134155273e-07,0.6931463479995728
1.5,4,1120,0.6657594442367554,1.4621764421463013e-07,0.6931463479995728
1.5,4,1130,0.6657636165618896,1.41095370054245e-07,0.6931463479995728
1.5,4,1140,0.6657677888870239,1.4388933777809143e-07,0.6931463479995728
1.5,4,1150,0.6657719612121582,1.471489667892456e-07,0.6931463479995728
1.5,4,1160,0.6657761335372925,1.4528632164001465e-07,0.6931463479995728
1.5,4,1170,0.6657803058624268,1.494772732257843e-07,0.6931463479995728
1.5,4,1180,0.665784478187561,1.4528632164001465e-07,0.6931463479995728
1.5,4,1190,0.6657886505126953,1.5133991837501526e-07,0.6931463479995728
1.5,4,1200,0.6657928228378296,1.424923539161682e-07,0.6931463479995728
1.5,4,1210,0.6657969951629639,1.4854595065116882e-07,0.6931463479995728
1.5,4,1220,0.6658011674880981,1.4901161193847656e-07,0.6931463479995728
1.5,4,1230,0.665805459022522,1.387670636177063e-07,0.6931463479995728
1.5,4,1240,0.6658097505569458,1.448206603527069e-07,0.6931463479995728
1.5,4,1250,0.6658141613006592,1.4668330550193787e-07,0.6931463479995728
1.5,4,1260,0.6658186316490173,1.434236764907837e-07,0.6931463479995728
1.5,4,1270,0.6658231019973755,1.4016404747962952e-07,0.6931463479995728
1.5,4,1280,0.6658276319503784,1.3923272490501404e-07,0.6931463479995728
1.5,4,1290,0.6658324003219604,1.434236764907837e-07,0.6931463479995728
1.5,4,1300,0.6658371686935425,1.448206603527069e-07,0.6931463479995728
1.5,4,1310,0.6658419370651245,1.4062970876693726e-07,0.6931463479995728
1.5,4,1320,0.6658467054367065,1.4994293451309204e-07,0.6931463479995728
1.5,4,1330,0.6658514738082886,1.457519829273224e-07,0.6931463479995728
1.5,4,1340,0.6658562421798706,1.4901161193847656e-07,0.6931463479995728
1.5,4,1350,0.6658610105514526,1.448206603527069e-07,0.6931463479995728
1.5,4,1360,0.6658657789230347,1.448206603527069e-07,0.6931463479995728
1.5,4,1370,0.6658705472946167,1.4388933777809143e-07,0.6931463479995728
1.5,4,1380,0.6658753156661987,1.4994293451309204e-07,0.6931463479995728
1.5,4,1390,0.6658802032470703,1.4528632164001465e-07,0.6931463479995728
1.5,4,1400,0.6658852100372314,1.4388933777809143e-07,0.6931463479995728
1.5,4,1410,0.6658902168273926,1.4016404747962952e-07,0.6931463479995728
1.5,4,1420,0.6658951640129089,1.4528632164001465e-07,0.6931463479995728
1.5,4,1430,0.6659000515937805,1.4761462807655334e-07,0.6931463479995728
1.5,4,1440,0.6659051775932312,1.5087425708770752e-07,0.6931463479995728
1.5,4,1450,0.665910542011261,1.41095370054245e-07,0.6931463479995728
1.5,4,1460,0.6659159064292908,1.494772732257843e-07,0.6931463479995728
1.5,4,1470,0.6659212708473206,1.3969838619232178e-07,0.6931463479995728
1.5,4,1480,0.6659266352653503,1.4621764421463013e-07,0.6931463479995728
1.5,4,1490,0.6659319996833801,1.4808028936386108e-07,0.6931463479995728
1.5,4,1500,0.6659373641014099,1.4808028936386108e-07,0.6931463479995728
1.5,4,1510,0.6659427285194397,1.4854595065116882e-07,0.6931463479995728
1.5,4,1520,0.6659480929374695,1.4435499906539917e-07,0.6931463479995728
1.5,4,1530,0.6659534573554993,1.5227124094963074e-07,0.6931463479995728
1.5,4,1540,0.665958821773529,1.4435499906539917e-07,0.6931463479995728
1.5,4,1550,0.6659643054008484,1.4761462807655334e-07,0.6931463479995728
1.5,4,1560,0.6659699082374573,1.4668330550193787e-07,0.6931463479995728
1.5,4,1570,0.6659753918647766,1.5040859580039978e-07,0.6931463479995728
1.5,4,1580,0.6659809947013855,1.471489667892456e-07,0.6931463479995728
1.5,4,1590,0.6659866571426392,1.41095370054245e-07,0.6931463479995728
1.5,4,1600,0.665992259979248,1.434236764907837e-07,0.6931463479995728
1.5,4,1610,0.6659982204437256,1.434236764907837e-07,0.6931463479995728
1.5,4,1620,0.6660041809082031,1.5087425708770752e-07,0.6931463479995728
1.5,4,1630,0.6660101413726807,1.457519829273224e-07,0.6931463479995728
1.5,4,1640,0.6660161018371582,1.4388933777809143e-07,0.6931463479995728
1.5,4,1650,0.6660220623016357,1.5040859580039978e-07,0.6931463479995728
1.5,4,1660,0.6660280227661133,1.4994293451309204e-07,0.6931463479995728
1.5,4,1670,0.6660339832305908,1.41095370054245e-07,0.6931463479995728
1.5,4,1680,0.6660399436950684,1.471489667892456e-07,0.6931463479995728
1.5,4,1690,0.6660459041595459,1.4901161193847656e-07,0.6931463479995728
1.5,4,1700,0.6660518646240234,1.4528632164001465e-07,0.6931463479995728
1.5,4,1710,0.666057825088501,1.4994293451309204e-07,0.6931463479995728
1.5,4,1720,0.6660637855529785,1.4854595065116882e-07,0.6931463479995728
1.5,4,1730,0.666069746017456,1.434236764907837e-07,0.6931463479995728
1.5,4,1740,0.6660757064819336,1.4668330550193787e-07,0.6931463479995728
1.5,4,1750,0.6660819053649902,1.494772732257843e-07,0.6931463479995728
1.5,4,1760,0.6660884618759155,1.448206603527069e-07,0.6931463479995728
1.5,4,1770,0.6660948991775513,1.4901161193847656e-07,0.6931463479995728
1.5,4,1780,0.6661014556884766,1.4295801520347595e-07,0.6931463479995728
1.5,4,1790,0.6661080121994019,1.4016404747962952e-07,0.6931463479995728
1.5,4,1800,0.6661145687103271,1.457519829273224e-07,0.6931463479995728
1.5,4,1810,0.6661211252212524,1.4854595065116882e-07,0.6931463479995728
1.5,4,1820,0.6661276817321777,1.5087425708770752e-07,0.6931463479995728
1.5,4,1830,0.666134238243103,1.4621764421463013e-07,0.6931463479995728
1.5,4,1840,0.6661407947540283,1.448206603527069e-07,0.6931463479995728
1.5,4,1850,0.6661473512649536,1.4435499906539917e-07,0.6931463479995728
1.5,4,1860,0.6661539077758789,1.4621764421463013e-07,0.6931463479995728
1.5,4,1870,0.6661604642868042,1.4621764421463013e-07,0.6931463479995728
1.5,4,1880,0.6661670207977295,1.4435499906539917e-07,0.6931463479995728
1.5,4,1890,0.6661735773086548,1.4621764421463013e-07,0.6931463479995728
1.5,4,1900,0.6661802530288696,1.4202669262886047e-07,0.6931463479995728
1.5,4,1910,0.6661868095397949,1.4854595065116882e-07,0.6931463479995728
1.5,4,1920,0.6661935448646545,1.4435499906539917e-07,0.6931463479995728
1.5,4,1930,0.6662002205848694,1.3969838619232178e-07,0.6931463479995728
1.5,4,1940,0.6662071943283081,1.4388933777809143e-07,0.6931463479995728
1.5,4,1950,0.6662143468856812,1.41095370054245e-07,0.6931463479995728
1.5,4,1960,0.6662214994430542,1.4621764421463013e-07,0.6931463479995728
1.5,4,1970,0.6662286520004272,1.4388933777809143e-07,0.6931463479995728
1.5,4,1980,0.6662358045578003,1.424923539161682e-07,0.6931463479995728
1.5,4,1990,0.6662429571151733,1.4854595065116882e-07,0.6931463479995728
1.5,4,1999,0.6662493944168091,1.424923539161682e-07,0.6931463479995728
2.0,0,0,0.8230451345443726,-0.5950093269348145,1.1330474615097046
2.0,0,10,0.724465548992157,-0.40327078104019165,0.962218165397644
2.0,0,20,0.6339902281761169,-0.2660330832004547,0.8512422442436218
2.0,0,30,0.5567724108695984,-0.18078774213790894,0.7869455218315125
2.0,0,40,0.4942852854728699,-0.11405258625745773,0.7476972937583923
2.0,0,50,0.447330117225647,-0.06367950141429901,0.7238755822181702
2.0,0,60,0.4152538776397705,-0.03290386497974396,0.7103160619735718
2.0,0,70,0.3951403498649597,-0.016419317573308945,0.7026925683021545
2.0,0,80,0.3833184838294983,-0.007866819389164448,0.6982775926589966
2.0,0,90,0.3767347037792206,-0.0035315435379743576,0.6956980228424072
2.0,0,100,0.37326133251190186,-0.0014244366902858019,0.6942245364189148
2.0,0,110,0.37154480814933777,-0.00040128035470843315,0.6934076547622681
2.0,0,120,0.3707902133464813,0.00010340905282646418,0.6929687261581421
2.0,0,130,0.3705536425113678,0.00031842966563999653,0.6927428245544434
2.0,0,140,0.3705819845199585,0.00035655812826007605,0.6926326751708984
2.0,0,150,0.370723694562912,0.00030328426510095596,0.6925820708274841
2.0,0,160,0.37089046835899353,0.00022396992426365614,0.6925603747367859
2.0,0,170,0.37103915214538574,0.00015652854926884174,0.6925516724586487
2.0,0,180,0.3711569607257843,0.00011249282397329807,0.6925485134124756
2.0,0,190,0.37124723196029663,8.751533459872007e-05,0.6925474405288696
2.0,0,200,0.37131816148757935,7.354002445936203e-05,0.6925470232963562
2.0,0,210,0.3713769018650055,6.527476944029331e-05,0.6925469040870667
2.0,0,220,0.37142837047576904,6.05463283136487e-05,0.6925468444824219
2.0,0,230,0.37147587537765503,5.836982745677233e-05,0.6925466656684875
2.0,0,240,0.37152156233787537,5.777343176305294e-05,0.6925466656684875
2.0,0,250,0.3715669810771942,5.779857747256756e-05,0.6925464868545532
2.0,0,260,0.3716129660606384,5.7850731536746025e-05,0.6925463676452637
2.0,0,270,0.3716598153114319,5.7758763432502747e-05,0.6925462484359741
2.0,0,280,0.37170758843421936,5.755038000643253e-05,0.6925462484359741
2.0,0,290,0.3717561662197113,5.7273777201771736e-05,0.6925460696220398
2.0,0,300,0.37180548906326294,5.6937336921691895e-05,0.6925459504127502
2.0,0,310,0.3718555271625519,5.654222331941128e-05,0.6925458312034607
2.0,0,320,0.3719061613082886,5.611137021332979e-05,0.6925457715988159
2.0,0,330,0.37195736169815063,5.566223990172148e-05,0.6925455331802368
2.0,0,340,0.3720090985298157,5.520402919501066e-05,0.692545473575592
2.0,0,350,0.3720613121986389,5.4737087339162827e-05,0.6925452947616577
2.0,0,360,0.3721139430999756,5.426537245512009e-05,0.6925451755523682
2.0,0,370,0.37216702103614807,5.378399509936571e-05,0.6925449967384338
2.0,0,380,0.3722204864025116,5.329970736056566e-05,0.6925448775291443
2.0,0,390,0.3722743093967438,5.2806572057306767e-05,0.6925447583198547
2.0,0,400,0.3723284900188446,5.2303075790405273e-05,0.6925446391105652
2.0,0,410,0.3723829686641693,5.1797484047710896e-05,0.6925444602966309
2.0,0,420,0.3724377453327179,5.128199700266123e-05,0.6925443410873413
2.0,0,430,0.37249279022216797,5.0753820687532425e-05,0.6925442218780518
2.0,0,440,0.37254804372787476,5.022261757403612e-05,0.6925441026687622
2.0,0,450,0.37260347604751587,4.968419671058655e-05,0.6925439238548279
2.0,0,460,0.3726591467857361,4.91337850689888e-05,0.6925438046455383
2.0,0,470,0.3727148771286011,4.858034662902355e-05,0.692543625831604
2.0,0,480,0.3727707862854004,4.8016663640737534e-05,0.6925435066223145
2.0,0,490,0.37282681465148926,4.7447276301681995e-05,0.6925433278083801
2.0,0,500,0.3728828430175781,4.6867760829627514e-05,0.6925432085990906
2.0,0,510,0.372938871383667,4.628137685358524e-05,0.6925429701805115
2.0,0,520,0.37299489974975586,4.568742588162422e-05,0.6925428509712219
2.0,0,530,0.3730509281158447,4.508427809923887e-05,0.6925427317619324
2.0,0,540,0.3731069564819336,4.447472747415304e-05,0.6925424337387085
2.0,0,550,0.3731629252433777,4.385528154671192e-05,0.692542314529419
2.0,0,560,0.3732186555862427,4.323327448219061e-05,0.6925421357154846
2.0,0,570,0.37327438592910767,4.2598461732268333e-05,0.6925419569015503
2.0,0,580,0.3733298182487488,4.195934161543846e-05,0.6925418376922607
2.0,0,590,0.37338510155677795,4.1309394873678684e-05,0.6925415992736816
2.0,0,600,0.3734401762485504,4.065246321260929e-05,0.6925414204597473
2.0,0,610,0.3734949827194214,3.9987615309655666e-05,0.6925411820411682
2.0,0,620,0.3735494911670685,3.9314269088208675e-05,0.6925410628318787
2.0,0,630,0.3736036717891693,3.863614983856678e-05,0.6925408840179443
2.0,0,640,0.3736574947834015,3.7946272641420364e-05,0.6925407648086548
2.0,0,650,0.373710960149765,3.725255373865366e-05,0.6925404071807861
2.0,0,660,0.3737639784812927,3.6548590287566185e-05,0.6925402879714966
2.0,0,670,0.373816579580307,3.583671059459448e-05,0.6925401091575623
2.0,0,680,0.3738686740398407,3.511668182909489e-05,0.6925399899482727
2.0,0,690,0.3739202618598938,3.4388620406389236e-05,0.6925397515296936
2.0,0,700,0.3739713132381439,3.365008160471916e-05,0.6925395131111145
2.0,0,710,0.3740217685699463,3.2908166758716106e-05,0.6925392746925354
2.0,0,720,0.3740716278553009,3.215332981199026e-05,0.6925391554832458
2.0,0,730,0.374120831489563,3.139290492981672e-05,0.6925389170646667
2.0,0,740,0.37416934967041016,3.0626426450908184e-05,0.6925386786460876
2.0,0,750,0.3742171823978424,2.9847724363207817e-05,0.6925384402275085
2.0,0,760,0.37426427006721497,2.9062852263450623e-05,0.692538321018219
2.0,0,770,0.37431052327156067,2.8269714675843716e-05,0.6925380229949951
2.0,0,780,0.3743559718132019,2.7466565370559692e-05,0.692537784576416
2.0,0,790,0.3744005560874939,2.6656314730644226e-05,0.6925375461578369
2.0,0,800,0.37444424629211426,2.583651803433895e-05,0.6925373673439026
2.0,0,810,0.3744870126247406,2.5007640942931175e-05,0.6925371289253235
2.0,0,820,0.37452879548072815,2.4168752133846283e-05,0.6925369501113892
2.0,0,830,0.3745695650577545,2.332532312721014e-05,0.6925367116928101
2.0,0,840,0.3746093213558197,2.246932126581669e-05,0.692536473274231
2.0,0,850,0.37464797496795654,2.160482108592987e-05,0.6925362348556519
2.0,0,860,0.37468549609184265,2.0736828446388245e-05,0.6925359964370728
2.0,0,870,0.37472185492515564,1.985474955290556e-05,0.6925357580184937
2.0,0,880,0.37475699186325073,1.896254252642393e-05,0.6925355792045593
2.0,0,890,0.37479090690612793,1.8062302842736244e-05,0.6925352215766907
2.0,0,900,0.3748234808444977,1.715507823973894e-05,0.6925350427627563
2.0,0,910,0.3748547434806824,1.6235513612627983e-05,0.6925348043441772
2.0,0,920,0.37488463521003723,1.5307916328310966e-05,0.6925345063209534
2.0,0,930,0.3749130964279175,1.4373566955327988e-05,0.6925342082977295
2.0,0,940,0.37494006752967834,1.3424665667116642e-05,0.6925340294837952
2.0,0,950,0.3749655485153198,1.246877945959568e-05,0.6925337910652161
2.0,0,960,0.37498947978019714,1.1498341336846352e-05,0.6925334334373474
2.0,0,970,0.3750118017196655,1.0523246601223946e-05,0.6925332546234131
2.0,0,980,0.3750324845314026,9.53557901084423e-06,0.6925329566001892
2.0,0,990,0.37505146861076355,8.53824894875288e-06,0.6925326585769653
2.0,0,1000,0.37506866455078125,7.533468306064606e-06,0.6925324201583862
2.0,0,1010,0.3750840723514557,6.5193744376301765e-06,0.6925321817398071
2.0,0,1020,0.3750976324081421,5.488283932209015e-06,0.6925318837165833
2.0,0,1030,0.3751092851161957,4.4496264308691025e-06,0.6925315856933594
2.0,0,1040,0.37511903047561646,3.3979304134845734e-06,0.6925312876701355
2.0,0,1050,0.37512674927711487,2.3404136300086975e-06,0.6925310492515564
2.0,0,1060,0.37513241171836853,1.2711388990283012e-06,0.6925307512283325
2.0,0,1070,0.37513595819473267,1.8579885363578796e-07,0.6925304532051086
2.0,0,1080,0.3751372992992401,-9.03615728020668e-07,0.6925302147865295
2.0,0,1090,0.37513646483421326,-2.007698640227318e-06,0.6925299167633057
2.0,0,1100,0.37513333559036255,-3.1245872378349304e-06,0.6925296187400818
2.0,0,1110,0.3751278519630432,-4.2531173676252365e-06,0.6925293207168579
2.0,0,1120,0.37511998414993286,-5.3925905376672745e-06,0.6925289034843445
2.0,0,1130,0.37510964274406433,-6.544752977788448e-06,0.6925286650657654
2.0,0,1140,0.37509679794311523,-7.705297321081161e-06,0.6925283074378967
2.0,0,1150,0.3750813603401184,-8.882139809429646e-06,0.6925280690193176
2.0,0,1160,0.3750632703304291,-1.0074116289615631e-05,0.692527711391449
2.0,0,1170,0.37504246830940247,-1.1275988072156906e-05,0.6925274133682251
2.0,0,1180,0.3750188648700714,-1.2489967048168182e-05,0.6925270557403564
2.0,0,1190,0.3749924898147583,-1.3715587556362152e-05,0.6925266981124878
2.0,0,1200,0.3749631345272064,-1.495913602411747e-05,0.6925264000892639
2.0,0,1210,0.37493079900741577,-1.6210251487791538e-05,0.69252610206604
2.0,0,1220,0.37489548325538635,-1.7482787370681763e-05,0.6925256848335266
2.0,0,1230,0.37485694885253906,-1.8764054402709007e-05,0.6925253868103027
